price,sqft_living,sqft_basement
995e3,3530,0
8e5,2960,1460
472500.0,1650,0
549950.0,2720,1210
575575.0,1516,518
545e3,4386,2030
34e4,2580,950
225e3,960,0
299950.0,1460,0
829900.0,3840,1200
34e4,2090,0
515e3,2470,1000
601e3,2090,0
47e4,2070,0
371500.0,1650,670
55e4,1880,470
242550.0,2060,0
367500.0,1410,0
359e3,2770,670
204900.0,1390,0
85e4,5440,2720
187e3,1280,0
326e3,1720,0
34e4,1720,0
33e4,3040,1150
782e3,3780,670
612e3,2670,0
4e5,1350,0
941500.0,3490,1030
313e3,870,70
735e3,2410,950
471e3,1640,300
35e4,1540,0
53e4,2370,800
415e3,1830,0
639500.0,2330,0
580379.0,2240,0
378e3,1700,0
265e3,1750,340
212e3,1100,0
4e5,2320,0
75e4,2540,0
384900.0,3090,1340
176e3,770,0
35e4,2370,0
168e3,1200,0
358e3,2200,1100
58e4,2660,0
442500.0,1600,550
515e3,1330,0
554e3,3440,1720
659e3,2510,0
414999.0,2150,1060
275e3,1180,0
193e3,680,0
525e3,2840,0
424e3,1820,0
455e3,1070,200
463e3,1250,0
11e5,2190,950
523e3,3000,1100
615e3,2270,0
1515e3,4500,0
87e4,3400,1080
71e4,2830,0
215e3,960,0
59e4,1530,0
323e3,2500,1200
279e3,1560,0
535100.0,2070,350
83e4,2710,800
815e3,3150,0
535900.0,1880,400
23e4,1250,0
325500.0,2290,800
359e3,1990,0
505e3,2100,0
253905.0,940,0
369950.0,1640,440
35e4,1860,0
65e4,2100,0
295e3,1500,0
62e4,1680,500
1998e3,3900,0
246e3,1400,0
43e4,2600,1250
509990.0,1440,0
49e4,1870,780
385e3,2960,600
769e3,2440,0
185e3,1122,0
303500.0,1060,0
468e3,2150,720
449950.0,3100,0
235e3,880,0
52e4,2490,340
203e3,1080,0
657e3,2530,1240
275e3,1200,0
54e4,2850,0
455e3,2950,0
458500.0,1160,300
549900.0,3420,0
75e4,2240,690
235e3,1450,270
286e3,1820,0
265e4,4700,1200
602e3,2430,850
64e4,1960,0
267e3,1440,0
712e3,2730,0
244500.0,910,0
301e3,910,0
99e4,2430,410
739999.0,3350,0
48e4,2320,1180
305e3,1260,0
703300.0,1980,390
265e3,1580,0
6e5,2710,0
253e3,1400,0
617950.0,2410,0
385e3,1790,690
319e3,1640,580
696e3,1670,500
345e3,970,0
38e4,1610,0
647500.0,2060,900
725e3,3570,0
269950.0,1400,0
875e3,3470,0
299950.0,1210,0
1875e3,3930,0
43e4,990,0
495e3,2200,0
275e3,1510,0
333e3,1620,500
247e3,1580,0
204555.0,1260,0
432e3,2190,0
175e3,1230,0
556300.0,2030,630
286e3,780,0
32e4,1110,0
815e3,2790,0
385e3,1660,660
1039e3,3410,1220
35e4,2390,0
277e3,1850,0
415e3,2500,1250
295e3,1000,0
969e3,2450,250
339888.0,1440,720
269950.0,1660,0
1185e3,2510,0
78e4,3090,0
198e3,860,0
35e4,1220,0
35e4,1010,0
319e3,2390,0
311e3,3340,0
394e3,3620,830
1335e3,4200,1290
27e5,3831,0
396e3,1980,900
809e3,1790,450
48e4,1580,530
535e3,2460,1230
425e3,2110,240
408e3,1470,0
1255e3,3510,0
31e4,520,0
292e3,1950,0
217e3,770,0
398500.0,2250,0
225e4,4040,700
7e5,2360,1080
585e3,2330,0
399950.0,1720,0
235e3,1900,950
212e3,1040,0
31e4,2070,850
539e3,2070,850
39e4,1550,270
56e4,2020,0
8e5,3320,0
19e5,4130,0
472e3,2030,920
502550.0,1770,600
83e4,3330,0
224950.0,2260,740
375e3,1950,0
645e3,2930,0
599e3,1960,550
515e3,2980,0
135e3,780,0
485e3,1650,0
89e4,4030,1230
215e3,1010,0
299500.0,1190,0
8e5,1050,0
275e3,1560,0
256400.0,1490,480
31e4,770,0
385e3,620,0
203e3,1200,200
285e3,2120,1060
473975.0,2330,0
32e4,2000,600
599e3,2820,1370
58e4,2040,1020
269500.0,1700,0
274e3,820,0
347e3,1315,0
27e4,1390,530
143e4,1890,0
22e4,1460,0
243e3,1480,0
457500.0,1840,790
34e4,1880,940
657500.0,1910,300
332500.0,2220,0
34e4,1410,0
35e4,3380,1050
428e3,1950,830
515055.0,2400,0
45e4,1560,0
19e4,1040,0
1e6,3090,500
299e3,1850,0
508e3,1200,110
294e3,2190,0
32e4,1380,0
641e3,3710,0
675e3,2320,940
255e3,1110,0
286651.0,1830,0
607500.0,2460,810
765e3,1270,0
334950.0,1700,0
426e3,1130,0
775e3,1640,0
343e3,1040,0
470101.0,2320,0
195e3,1200,0
772500.0,1720,0
45e4,2330,1000
1437500.0,4410,0
525e3,1650,0
28e4,1370,0
27e4,1770,350
406100.0,1410,0
332544.0,1710,0
11e4,790,0
685e3,2770,650
461e3,1260,0
615e3,2300,1000
55e4,1070,200
106e4,3850,1420
685e3,2320,0
1555e3,2870,0
312e3,1830,0
507500.0,1990,800
217e3,1110,0
439e3,1830,660
62e4,3600,860
915e3,3210,0
425e3,1490,380
435e3,990,120
305e3,1646,0
276e3,720,0
327500.0,2310,0
81e4,2670,0
715e3,3060,600
272e3,1380,0
266e3,700,0
543e3,1710,0
4e5,1450,0
509500.0,2060,740
495e3,2380,710
424950.0,2760,0
23e4,940,0
235e3,1760,0
763e3,1360,0
35e4,2010,0
9e5,2160,540
25e4,930,0
225e3,1020,300
255e3,1360,0
161700.0,1720,500
336e3,1790,600
410500.0,1150,0
502700.0,2710,0
505e3,2400,1010
25e4,1660,310
57e4,1660,310
349900.0,2290,0
465e3,2870,0
625e3,4240,690
655e3,1800,630
469e3,2960,1390
355e3,1980,680
596e3,1730,0
79e4,3020,0
885e3,4470,0
103e4,2830,920
71e4,2120,1060
428040.0,2150,0
137e4,3510,1660
546e3,970,0
54e4,1360,0
435e3,1470,540
54e4,3040,1610
284e3,860,0
208e3,820,0
315e3,1900,770
417500.0,1330,480
345e3,1240,0
375e3,1330,0
389800.0,1880,0
475e3,1890,460
569e3,2250,0
985e3,4650,1390
532e3,1830,0
28e4,720,0
435e3,1960,910
223e3,1220,0
39e4,1800,600
315e3,1340,460
612e3,1740,0
591e3,1680,810
8e5,3220,0
225e3,1610,0
589900.0,3160,0
565e3,2520,1000
65e4,2120,1060
499e3,2090,0
28e4,1330,0
649950.0,2420,1210
42e4,1510,0
319990.0,2120,0
265e3,1850,0
482e3,2300,1080
452e3,2600,1110
1488e3,5180,900
375e3,1810,0
588e3,2190,700
635e3,2500,0
280500.0,1890,0
210500.0,2040,610
196500.0,1310,0
1395e3,4010,1160
475e3,1780,570
55e4,1980,0
158e4,3690,0
24e4,1540,340
272e3,1130,0
408506.0,2480,610
64e4,2580,0
316e3,2010,0
299e3,2320,600
447500.0,1180,0
736500.0,3180,0
665e3,2970,0
707e3,3050,1460
215e3,1630,0
275e3,1620,0
648e3,2170,0
415e3,2150,0
69e4,1770,0
32e4,2110,820
75e4,1590,0
355e3,1370,0
246e3,1390,0
1155e3,1640,0
744e3,2670,0
121e4,5400,0
217e3,1690,480
583e3,2600,0
515e3,1400,250
594e3,2140,730
303100.0,1640,0
43e4,1720,700
708e3,3060,0
221e3,1150,0
325e3,2000,0
1295650.0,4810,0
385e3,1560,780
359500.0,2070,0
433e3,1920,620
525e3,1000,200
356200.0,1690,750
595e3,3090,1500
56e4,1790,770
2175e3,4750,0
513e3,2090,610
365e3,680,0
368e3,2100,1070
87e4,2840,880
225e3,1470,310
1387e3,4490,690
177e3,1150,0
465e3,1460,0
75e4,3150,1340
149e3,1090,0
605e3,2670,0
725e3,2110,120
413900.0,1770,0
199950.0,1510,0
4e5,530,0
87e4,2420,220
292e3,2490,1000
225e3,990,0
466750.0,1730,0
33e4,1440,0
77e4,3260,0
802500.0,1950,500
378800.0,2740,0
795e3,2940,0
46e4,1200,0
567e3,2070,0
209950.0,1570,0
415e3,1050,0
424500.0,1830,750
261e3,970,0
365e3,2200,0
631e3,1930,0
38e5,7050,2730
584e3,1790,0
31e4,1560,0
717e3,2780,0
667e3,1720,0
19e4,1640,600
43e4,1730,360
213e3,740,0
475e3,2280,730
649e3,2090,0
715e3,2550,0
845e3,3350,890
39e4,2770,870
39e4,2860,1130
328e3,1990,590
239999.0,1740,600
225e3,1460,0
92e4,3670,1720
94e4,3270,0
465e3,1210,0
241e3,1770,0
307550.0,1980,0
49e4,2650,1040
647e3,3040,0
78e4,3640,0
517500.0,1810,0
295e3,1380,0
56e4,1810,0
319450.0,2250,500
15e5,3860,990
34e4,2380,880
249950.0,1370,0
499950.0,1830,400
1038e3,1440,0
75e4,2510,970
875e3,3230,0
678e3,1670,0
36e4,780,0
354900.0,1720,0
632e3,2260,740
35e4,1480,0
99e4,2550,500
165e4,3920,0
481e3,2286,0
485e3,1500,600
477e3,1740,0
56e4,2880,1440
6e5,2600,1260
622500.0,3320,1130
41e4,1660,0
318200.0,1990,0
289e3,1680,0
263e3,1570,0
24e4,1150,0
281500.0,1270,0
587206.0,1890,250
482e3,1350,170
485e3,1650,0
309e3,1450,0
221e3,1640,500
7e5,2030,0
411500.0,2420,1060
285e3,2770,0
395e3,1980,820
237950.0,1460,0
68e4,1610,450
199950.0,1010,0
765e3,2760,760
515e3,1060,0
47e4,1510,0
33e4,880,100
284e3,2150,600
295e3,1660,510
555e3,2160,720
35e4,1370,0
24e4,1460,320
419900.0,1450,0
528e3,1560,0
481e3,2480,1240
304700.0,740,0
715e3,2927,0
738950.0,2260,0
215e3,1240,0
3e5,2040,0
346e3,1270,390
473e3,4370,1590
5e5,1700,0
75e4,1300,0
519900.0,1820,0
378500.0,880,0
314500.0,1870,0
499950.0,1350,0
1735e3,4870,1220
63e4,2460,0
36e4,1720,0
46e4,2730,1160
361e3,1100,0
713400.0,1810,0
445e3,930,0
305e3,1590,0
143e4,2710,1230
222e3,1460,0
51e4,3400,660
5e5,2920,0
605e3,910,0
393e3,1320,0
725e3,2490,0
32e4,2220,950
21e4,1130,0
419900.0,2750,0
41e4,2240,0
721e3,2680,1140
605e3,1270,0
738e3,1520,0
725e3,2480,0
255e3,960,0
303e3,1340,0
394950.0,1090,0
53e4,2240,410
475e3,3740,1480
25e4,1800,0
18e4,780,0
443500.0,1330,400
39e4,1900,0
43e4,1570,470
46e4,3100,0
66e4,2740,550
515e3,1570,370
482500.0,1330,0
305e3,1140,0
835e3,1550,0
237e3,1290,0
445e3,1510,0
71e4,2720,1360
18e4,840,0
280017.0,1850,0
436500.0,2290,0
1255e3,3200,0
42e4,1800,500
205e3,860,0
57e4,1980,300
565e3,2140,1070
287e3,2410,860
26e4,1650,640
47e4,1650,640
7e5,2410,0
249e3,1520,0
568e3,2050,980
5e5,1720,0
358e3,2390,1120
225e3,1680,0
275500.0,1060,0
495e3,1860,0
758800.0,1750,790
28e4,1480,0
380500.0,1900,0
32e5,6210,1450
26e4,1440,350
63e4,1910,0
875e3,2010,800
457500.0,960,0
9e5,1240,0
235e3,870,130
41e4,1400,0
355e3,1850,620
13e5,4270,1090
467500.0,2260,1130
5e5,2690,0
995e3,2780,250
277e3,1140,0
63e4,2900,910
628e3,2830,1120
655e3,2560,0
17e4,1240,300
352500.0,2100,0
615e3,3120,0
165e3,970,0
243500.0,2300,0
304e3,950,100
369e3,2110,900
779950.0,2990,0
605e3,2940,1420
292500.0,1860,0
500007.0,1820,910
449999.0,1950,0
355e3,1890,0
258e3,2710,1000
38e4,2150,1060
65e4,3720,1840
456500.0,2580,0
259950.0,1540,0
123e3,1050,0
52e4,1210,0
506e3,2040,740
425e3,980,0
438e3,1990,0
149e4,2420,0
375e3,1240,200
337500.0,1530,290
3e5,2080,630
627e3,3570,0
14e5,4230,780
674725.0,2700,0
325e3,2200,920
23e4,1210,0
485e3,2140,920
315e3,2740,0
56e4,1370,0
444e3,2800,0
325e3,1060,0
118125.0,790,0
212e3,790,0
428900.0,2820,0
51e4,1850,0
416e3,1110,0
95e4,3230,0
204e3,1460,480
77e5,12050,3480
878e3,3480,0
1045e3,3560,590
35e4,840,0
659500.0,1820,200
395e3,1630,510
308950.0,1920,0
41e4,1750,0
71e4,2750,1120
175e3,620,0
508800.0,1720,580
606400.0,1800,300
245100.0,1300,0
54e4,1970,650
415e3,1740,0
469500.0,1930,750
195e3,1190,0
1615e3,4250,1230
145e4,4360,0
12e5,3420,1010
1065e3,4260,0
555500.0,920,0
44e4,1040,0
485e3,1260,300
693e3,2460,0
295e3,830,0
7e5,2060,1010
767500.0,2210,650
8e5,5480,340
44e4,1860,0
6e5,1350,0
116e4,2790,860
506e3,1570,420
474950.0,2030,900
654e3,2570,1250
71e4,1210,210
62e4,1530,500
39e4,1510,0
55e4,1720,500
353e3,2190,800
465e3,3030,1370
279900.0,1410,0
7e5,1679,0
395e3,1980,550
375e3,1900,0
547e3,1720,520
525e3,2480,840
285e3,1210,0
57e4,1540,350
409e3,2740,0
26e4,1811,0
348e3,2720,600
389e3,1520,0
445e3,2160,940
4e5,1390,460
302e3,1740,0
798e3,2849,0
335e3,1440,600
585e3,3000,0
25e5,3330,0
555e3,1720,860
31e5,3920,0
295e3,1500,0
265e3,2050,1000
33e4,1180,0
286e3,1600,0
305e3,1260,100
97e4,1290,0
525e3,2680,1220
355e3,2370,1090
469950.0,2310,1010
435e3,1450,0
363500.0,2680,0
595e3,1030,200
275e3,1320,0
295e3,670,0
345e3,2670,0
485e3,2440,350
1245e3,3370,0
340500.0,940,0
28e4,1100,260
449888.0,2520,0
483e3,1400,580
445500.0,1880,940
379900.0,2800,0
599950.0,2500,690
215e3,810,0
263e3,1720,0
565e3,2170,0
95e4,4530,1330
395e3,1440,0
1535e3,2850,1030
922e3,2620,1000
33e4,1676,0
1525e3,5850,1440
323e3,1910,0
554e3,1670,0
5e5,2050,0
775e3,3730,970
34e4,1800,720
56e4,2230,910
304e3,1670,0
279900.0,1400,0
315e3,2110,0
849e3,2160,0
325e3,2420,1040
786e3,3320,0
384e3,3220,0
907e3,1340,0
7e5,2490,0
269500.0,1640,0
269e3,1420,290
749950.0,3340,0
325e3,1580,0
115e4,2170,1040
406e3,1370,0
65e4,2840,0
295e3,1940,0
375e3,1757,0
395e3,980,0
609e3,2470,0
51e4,1610,400
19e4,1590,500
25e4,780,0
295e3,720,0
74e4,1630,0
323e3,1590,0
713e3,2310,290
107e4,2320,280
46e4,1660,0
88e4,2070,0
585e3,2500,1250
249950.0,940,0
45e4,1990,470
45e4,2620,0
1775e3,3730,0
35e4,1600,0
292500.0,2095,0
879e3,4230,0
1184e3,3200,1340
584999.0,2050,750
366e3,2020,720
987500.0,3270,1270
3e5,1320,0
299e3,1270,380
56e4,1980,770
695e3,2620,0
36e4,1750,530
183500.0,1040,240
311e3,1900,830
263e3,1660,0
269e3,1530,0
16e5,4280,0
564e3,2870,0
425e3,2540,0
679e3,2100,320
41e4,1740,0
34e4,2441,0
36e4,1810,780
45e4,2060,0
552e3,3160,1540
294e3,2930,0
663500.0,1310,400
1975e3,4800,1220
175409.0,1450,0
459e3,1900,0
339950.0,1050,0
393e3,1610,0
275500.0,720,0
485e3,1020,0
25e4,1250,0
935100.0,3200,500
245e3,990,0
67e4,2850,0
1393e3,4240,740
44e4,2800,1400
1248e3,2310,0
203e3,1490,290
583e3,1840,0
575e3,1740,0
2575e3,3280,400
16e5,4050,1030
312500.0,2160,0
455e3,2720,0
131e4,3650,1790
605e3,1750,600
325e3,2450,680
63e4,1940,470
928950.0,3280,0
489950.0,2480,680
55e4,2120,530
237e3,1710,450
39e4,1690,380
665e3,2190,0
277e3,1960,790
545e3,1510,0
615e3,1490,190
343e3,2210,810
597e3,2340,0
6e5,940,0
479e3,1470,0
292e3,1650,0
265e3,1400,290
623e3,2710,0
486e3,2150,730
520500.0,1900,950
13e5,4380,0
825e3,2290,140
259900.0,1690,0
117e4,3090,1490
245e3,1120,400
830200.0,2680,1240
65e4,2400,0
305e3,1610,0
599e3,3470,0
272e3,2070,0
415e3,2420,0
319e3,2380,620
425e3,2120,1060
297500.0,2190,940
725e3,2740,0
325e3,1830,0
46e4,1370,400
396480.0,1000,0
1025e3,2050,100
37e4,1750,580
260656.0,1620,0
431e3,1710,0
32e4,1060,0
296500.0,2170,790
679e3,3080,1540
359e3,1320,240
33e4,1920,0
35e4,2440,0
242e3,1640,0
692500.0,2420,0
441e3,1190,200
765e3,2910,0
375e3,1010,0
365e3,2080,860
58e4,1990,560
1605e3,3920,1680
841e3,3080,0
515e3,2670,1300
565e3,4320,2160
365e3,1200,0
295e3,1640,0
406500.0,870,0
614905.0,2410,0
1398e3,2640,870
25e4,990,0
549e3,1500,0
397e3,1790,0
184e3,1490,0
25e5,3960,860
499100.0,1620,0
676101.0,2270,980
29e4,1150,160
39e4,2180,620
465e3,910,0
47e4,2770,400
435e3,940,0
415e3,2410,550
45e4,1010,0
645e3,2120,0
231e3,1530,0
358e3,1810,0
33e4,1040,0
229950.0,1160,0
403250.0,1430,300
47e4,2280,0
239e3,1200,0
579e3,2480,960
380500.0,1270,0
614285.0,2730,0
376e3,1340,0
29e4,1240,0
487e3,2400,600
935e3,1220,0
255e3,2163,0
38e4,1860,0
45e4,810,0
622e3,1950,0
292500.0,1390,0
132e4,2120,290
41e4,1510,640
16e4,1010,0
809e3,1840,0
183750.0,1650,0
411e3,2860,1430
105e4,2650,400
625e3,1100,0
305e3,1646,0
915e3,5250,0
317e3,1390,0
165e3,780,0
575e3,1490,400
219900.0,970,0
1485e3,3730,920
3e5,1090,0
52e4,1940,0
31e4,1780,300
322500.0,1190,0
32e4,2000,0
44e4,1390,0
578e3,1500,380
382e3,1070,0
535e3,1720,0
679e3,3680,0
258900.0,1400,360
563e3,1730,460
562e3,2795,0
725e3,2000,880
236775.0,1830,0
86e4,3380,1690
27e4,1500,0
621e3,1950,700
527900.0,2490,0
395e3,1780,0
32e4,1110,0
3e5,2500,0
32e4,1480,0
625e3,2570,0
505e3,810,0
3e5,2700,1140
363e3,2180,0
17e5,4330,1100
1146800.0,4210,0
68e4,2880,1100
678940.0,2610,860
299e3,2010,920
379900.0,1500,500
205e3,1290,0
387500.0,1320,0
256e3,1290,500
548e3,2440,0
163e3,1290,0
367500.0,1030,350
39e4,1640,400
415e3,1160,0
449e3,2230,0
46e4,1910,900
395e3,1980,0
3e5,1470,0
345e3,1520,0
825e3,1930,0
539950.0,1330,0
41e4,1580,0
245e3,1370,0
482e3,3010,1450
27e4,1390,0
475e3,1330,0
445800.0,1320,0
518e3,2430,1100
785e3,1260,180
43e4,1690,550
715e3,3420,1650
56e4,2790,1090
449e3,1270,0
805e3,2910,0
296e3,1560,0
275e3,770,0
419950.0,1770,0
285e3,1100,320
775e3,2890,0
288250.0,2110,730
257e3,1220,610
377e3,950,0
55e4,1420,600
339e3,1100,380
481500.0,2140,1070
224500.0,1300,0
26e4,1790,0
865e3,1470,0
73e4,2500,950
55e4,980,0
645e3,2130,0
25e4,1360,0
507200.0,1630,270
38e4,2500,1200
54e4,2260,810
738500.0,2300,0
206e3,1060,0
265e3,940,0
19e4,780,0
339900.0,1200,0
25e4,2590,1250
416500.0,1100,0
575e3,2890,0
385e3,1230,0
253e3,1030,0
46e4,1140,0
1445e3,3200,600
492e3,950,0
275e3,1960,900
542500.0,3010,1000
345e3,1080,0
575e3,2730,1200
275e3,2570,1270
51e4,3300,0
2538e3,4350,1380
83e4,3820,950
64e4,2260,0
702e3,3880,0
96e4,2010,560
19e4,950,0
5e5,1730,440
529e3,3070,0
435e3,1500,0
67e4,2160,900
365e3,1960,210
127e4,3950,1700
465e3,1100,0
285e3,1400,0
219950.0,1020,100
22e4,1600,0
1465e3,4230,1870
1112750.0,3090,1030
694e3,2320,0
62e4,2440,0
415e3,2020,260
765e3,3270,0
864e3,2260,1040
385e3,2020,0
725e3,1000,0
545e3,2030,440
299900.0,1730,0
639500.0,2010,0
345e3,1540,380
1125e3,5330,1380
345e3,960,180
6e5,1460,730
355e3,2160,800
698e3,2640,380
566e3,2170,0
449950.0,1530,0
404600.0,1570,300
258e3,1490,370
415e3,1960,0
32e4,2190,0
295e3,1690,0
389e3,2330,1140
299900.0,1470,0
394e3,2550,0
762e3,2130,0
697e3,3650,0
485e3,3340,920
189900.0,800,0
215e4,3470,0
345e3,1030,0
376500.0,1630,0
775e3,2010,0
45e4,1360,0
76e4,2040,560
569e3,2830,0
5e5,2040,760
592500.0,1340,0
62e4,2130,0
1e6,3920,1020
815e3,2415,0
775e3,3750,0
34e4,1010,0
458e3,990,0
25e4,1200,0
151600.0,1060,0
515e3,3200,0
216e3,1810,800
245e3,1670,0
645e3,1850,0
249900.0,1100,0
41e4,1660,830
499e3,2400,1000
79e4,2900,1010
458e3,2140,670
925e3,2670,730
152e3,1090,0
402e3,1970,0
34e4,1250,270
125e4,4040,350
775e3,3220,0
299800.0,1310,500
34e4,2060,760
626e3,1750,280
324950.0,1150,0
535500.0,2050,0
817500.0,3230,0
81e4,4170,1230
565e3,1940,720
978e3,2390,700
53e4,1440,0
305e3,2230,0
345e3,1210,0
258e3,750,0
275e3,1770,0
31e4,1020,0
713250.0,2050,0
5e5,2000,520
472e3,2180,1090
25e4,920,0
725e3,3440,0
345e3,1610,0
46e4,1870,400
440150.0,1110,110
39e4,2200,930
375e3,790,0
224950.0,1630,0
48e4,2100,880
721e3,2690,480
174e3,600,0
17e4,810,0
658e3,1660,0
86e4,1880,680
407450.0,2310,0
615e3,2650,0
92e4,3130,0
195e3,860,0
269950.0,990,0
855e3,4030,0
62e4,1780,210
276e3,1480,740
329e3,1140,0
27e4,1230,0
44e4,3080,0
639e3,1990,0
403500.0,700,0
585e3,1700,380
216e3,860,0
115e4,3160,1000
575e3,2500,660
43e4,3000,0
66e4,1670,0
338e3,690,0
4e5,1240,440
21e4,900,0
305e3,2200,800
365e3,960,0
325e3,2130,830
245e3,2020,0
182e3,1060,0
44e4,1230,100
225e3,2510,0
358e3,2510,0
58e4,2720,1190
24e4,1070,0
7e5,3580,0
325e3,2230,0
488e3,2500,700
875e3,1670,0
615e3,2150,0
321e3,2020,0
1035e3,2230,0
299500.0,740,0
459e3,2020,0
435e3,1730,0
222e3,1370,0
485e3,1210,0
75e4,2160,0
266e3,1550,0
455e3,1170,200
49e4,2020,0
28e4,1740,500
145e4,3100,1010
291e3,1590,450
745e3,2400,0
685900.0,2290,0
16e4,1610,0
65e4,2240,750
25e4,850,0
265e3,920,0
599e3,2590,1260
199950.0,1340,0
712500.0,2420,1000
49e4,1420,500
511500.0,1360,0
299e3,1510,500
685e3,2650,320
597e3,2120,400
21e4,1200,0
659e3,3190,980
54e4,1050,0
469e3,1300,0
1065e3,3970,0
575e3,2990,1190
725e3,2440,800
299950.0,1170,0
375e3,2270,0
342450.0,1280,0
315e3,1950,0
328e3,1930,760
323e3,1970,800
32e4,1820,820
55e4,950,0
1646e3,4010,1920
1212500.0,4560,2330
12e5,4560,2330
12e4,1150,0
175e3,1150,0
169900.0,910,0
508e3,2890,1060
335e3,1070,0
613200.0,2050,470
42e4,1040,0
1e6,3320,370
342e3,740,0
85e4,3380,1690
582e3,1210,300
475e3,2480,0
57e4,2010,680
826600.0,3230,1480
387e3,1170,0
33e4,1250,0
653450.0,2070,530
285e3,1050,0
217e3,1400,0
615e3,1120,0
580135.0,3150,0
115e4,4540,340
231200.0,1400,0
68e4,2500,0
267500.0,1390,0
942e3,3160,850
435e3,1310,0
315e3,1740,790
354901.0,1490,0
439888.0,1300,0
36e4,1460,120
205e3,1030,0
299995.0,1970,0
15e4,790,0
575e3,3800,470
625e3,2168,0
95e4,4140,0
278800.0,2440,880
713500.0,1720,0
19e5,3020,910
439e3,2610,900
425e3,1500,440
252500.0,2600,1030
185e3,1370,0
406550.0,2400,1200
243e3,1068,0
5e5,2220,1110
204750.0,880,0
222e3,1310,0
2e5,1350,0
367e3,1400,0
183e3,1170,0
3e5,1020,300
369e3,1300,0
38e4,2010,0
463e3,1590,0
475e3,1470,0
225e3,1580,0
371e3,1970,0
625e3,2330,0
32e5,7100,1860
329e3,1230,0
634e3,2570,0
616e3,3440,0
1824100.0,3330,0
435e3,1780,0
32e4,2110,0
82e4,2770,0
31e4,1590,0
443750.0,1460,320
795e3,2070,370
475e3,2420,890
585e3,2000,0
315e3,1010,0
635e3,3050,0
305e3,1160,0
785e3,2180,1080
525e3,1560,780
537e3,1580,790
279950.0,1660,280
659e3,2350,0
203e3,1440,470
782500.0,2930,0
25e4,1590,460
279e3,1400,340
664e3,3190,0
29e5,4580,1500
378500.0,1830,760
535e3,2720,0
52e4,1360,0
369950.0,1520,720
545e3,2290,0
36e4,2150,0
76e4,1170,0
45e4,1830,820
612500.0,2730,0
28e4,1090,0
75e4,2560,0
237e3,1160,0
441500.0,1010,0
251e3,1650,0
2e5,2120,900
332e3,960,200
401500.0,1509,0
585e3,2270,970
34e4,1954,0
92e4,2800,0
153e3,1270,0
299950.0,1810,730
44e4,2410,0
293e3,1690,0
203e3,1190,0
193e3,1280,0
305e3,1460,0
495e3,1600,470
42e4,1770,640
569500.0,2800,1100
62e4,2680,0
466e3,1680,0
355500.0,1120,0
687500.0,1040,0
432100.0,1790,0
5e5,2410,0
69e4,3370,1230
35e4,800,0
268e3,1380,510
12e4,990,0
285e3,1800,0
365e3,1820,440
635e3,2620,0
63e4,2290,0
45e4,2200,0
59e4,2940,1090
895e3,1700,440
16e4,860,0
52e4,910,0
432e3,2820,0
141800.0,930,0
98e4,2190,0
129e4,3430,0
74e4,2560,1080
23e4,770,0
34e5,5230,1490
954500.0,2440,610
622e3,1650,0
9e4,780,0
342e3,1260,0
305e3,2320,0
259900.0,1560,500
42e4,2330,730
25e4,1400,300
249950.0,1450,0
199e3,1140,150
355200.0,1120,0
425e3,1970,290
379500.0,1110,0
86e4,3070,0
335e3,1940,0
865e3,3050,0
39e4,1240,0
569950.0,3380,0
495500.0,3190,0
476500.0,1670,280
261e3,1660,0
375e3,2070,0
55e4,2070,0
23e4,1430,500
526750.0,2270,700
606e3,1980,910
368500.0,2500,720
275e3,1230,0
342e3,1390,0
278100.0,2120,520
45e4,1540,690
349950.0,2000,0
425e3,2400,0
435e3,2110,600
46e4,2550,1250
323e3,1440,0
325e3,810,0
48e4,1170,480
1325e3,3590,640
21e4,2090,810
92e4,3820,990
399e3,1460,0
631750.0,2360,1180
184e3,1100,0
333e3,2100,0
218e3,1310,0
258305.0,750,0
775e3,1720,0
515e3,3370,170
455e3,1200,200
44e4,1830,0
144e4,3870,1110
85e4,2220,600
48e4,2920,1070
42e4,2540,1020
408e3,1970,380
278e3,2170,1070
1195e3,2350,790
454e3,2630,0
1851e3,4120,2050
499e3,2440,0
59e4,3480,0
385e3,1900,340
125e4,3160,0
202200.0,1330,0
45e4,1420,460
435e3,2570,0
55e4,1270,0
361e3,2470,920
76e4,2590,0
902e3,3030,0
505e3,1240,0
2e5,1040,0
26e4,2320,1050
417e3,1190,0
287500.0,2030,670
45e4,1390,0
825e3,2050,0
1475e3,3050,720
319950.0,1240,0
682e3,3030,0
56e4,1930,800
35e4,1490,0
27e4,1510,0
284e3,1320,0
308e3,2330,0
45e4,2240,1120
54e4,2050,0
38e4,1680,550
522500.0,2200,0
118e3,670,0
280400.0,1730,720
71e4,2710,1020
72e4,3410,0
787e3,1330,0
537e3,1990,0
65e4,1900,400
154200.0,1310,400
238e3,1690,610
285650.0,1040,0
485500.0,1340,150
315e3,1120,0
4668e3,9640,4820
627e3,2310,0
525e3,2190,0
526e3,1220,290
48e4,1200,140
97e4,3840,0
64e4,2460,900
279e3,1630,310
303e3,970,0
315e3,1780,850
336500.0,1760,680
163250.0,770,0
444950.0,1760,710
285e3,990,0
37e4,1250,310
33e4,1440,0
395e3,1960,980
44e4,2510,1050
625e3,2920,0
435e3,1730,0
299950.0,1570,0
56e4,970,0
38e4,2800,0
333e3,1580,0
499e3,1220,300
386e3,1550,220
